candidate_id,recruiter,role,seniority,department,source,stage,stage_order,date_entered,date_exited,duration_days,final_outcome
CAND-0190,Diego L,IT Operations,Junior,Operations,remoti,Test Sent,3,2025-03-25,2025-04-01,7,Dropped
CAND-0190,Diego L,IT Operations,Junior,Operations,remoti,Test Reviewed,4,2025-04-01,2025-04-03,2,Dropped
CAND-0190,Diego L,IT Operations,Junior,Operations,remoti,Sezzle Prescreening,5,2025-04-03,2025-04-08,5,Dropped
CAND-0190,Diego L,IT Operations,Junior,Operations,remoti,Sezzle Interview,6,2025-04-08,2025-04-11,3,Dropped
CAND-0191,Andres M,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2024-01-05,2024-01-09,4,Dropped
CAND-0191,Andres M,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-01-09,2024-01-16,7,Dropped
CAND-0191,Andres M,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2024-01-16,2024-01-22,6,Dropped
CAND-0192,Valentina C,Product Manager,Mid,Product,remoti,CV Sent,1,2025-11-15,2025-11-17,2,Dropped
CAND-0193,Sofia R,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2024-01-06,2024-01-08,2,Dropped
CAND-0193,Sofia R,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2024-01-08,2024-01-11,3,Dropped
CAND-0193,Sofia R,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2024-01-11,2024-01-21,10,Dropped
CAND-0193,Sofia R,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2024-01-21,2024-01-22,1,Dropped
CAND-0194,Diego L,Product Designer,Mid,Product,remoti,CV Sent,1,2025-01-31,2025-02-01,1,Dropped
CAND-0194,Diego L,Product Designer,Mid,Product,remoti,Remoti Screening,2,2025-02-01,2025-02-03,2,Dropped
CAND-0195,Andres M,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-11-28,2025-11-30,2,Dropped
CAND-0196,Valentina C,Mid Software Engineer,Mid,Engineering,client,CV Sent,1,2025-10-09,2025-10-11,2,Dropped
CAND-0196,Valentina C,Mid Software Engineer,Mid,Engineering,client,Remoti Screening,2,2025-10-11,2025-10-17,6,Dropped
CAND-0196,Valentina C,Mid Software Engineer,Mid,Engineering,client,Test Sent,3,2025-10-17,2025-10-22,5,Dropped
CAND-0197,Valentina C,Product Designer,Mid,Product,client,CV Sent,1,2024-11-22,2024-11-24,2,Dropped
CAND-0197,Valentina C,Product Designer,Mid,Product,client,Remoti Screening,2,2024-11-24,2024-12-01,7,Dropped
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-11-09,2025-11-12,3,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-11-12,2025-11-18,6,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Test Sent,3,2025-11-18,2025-11-26,8,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Test Reviewed,4,2025-11-26,2025-11-27,1,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2025-11-27,2025-12-05,8,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2025-12-05,2025-12-15,10,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Offer,7,2025-12-15,2025-12-18,3,Hired
CAND-0198,Juan S,Sr Software Engineer,Senior,Engineering,remoti,Hired,8,2025-12-18,2025-12-21,3,Hired
CAND-0199,Sofia R,Fraud Ops,Junior,Operations,client,CV Sent,1,2024-11-24,2024-11-26,2,Dropped
CAND-0199,Sofia R,Fraud Ops,Junior,Operations,client,Remoti Screening,2,2024-11-26,2024-12-02,6,Dropped
CAND-0199,Sofia R,Fraud Ops,Junior,Operations,client,Test Sent,3,2024-12-02,2024-12-12,10,Dropped
CAND-0199,Sofia R,Fraud Ops,Junior,Operations,client,Test Reviewed,4,2024-12-12,2024-12-19,7,Dropped
CAND-0199,Sofia R,Fraud Ops,Junior,Operations,client,Sezzle Prescreening,5,2024-12-19,2024-12-27,8,Dropped
CAND-0200,Sofia R,Mid Software Engineer,Mid,Engineering,client,CV Sent,1,2025-02-15,2025-02-20,5,Dropped
CAND-0200,Sofia R,Mid Software Engineer,Mid,Engineering,client,Remoti Screening,2,2025-02-20,2025-02-27,7,Dropped
CAND-0200,Sofia R,Mid Software Engineer,Mid,Engineering,client,Test Sent,3,2025-02-27,2025-03-07,8,Dropped
CAND-0200,Sofia R,Mid Software Engineer,Mid,Engineering,client,Test Reviewed,4,2025-03-07,2025-03-11,4,Dropped
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2024-07-31,2024-08-02,2,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-08-02,2024-08-07,5,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Test Sent,3,2024-08-07,2024-08-10,3,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-08-10,2024-08-14,4,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-08-14,2024-08-22,8,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2024-08-22,2024-08-28,6,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Offer,7,2024-08-28,2024-09-02,5,Hired
CAND-0201,Valentina C,Sr Software Engineer,Senior,Engineering,remoti,Hired,8,2024-09-02,2024-09-05,3,Hired
CAND-0202,Juan S,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2024-07-02,2024-07-03,1,Dropped
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,CV Sent,1,2026-03-16,2026-03-19,3,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Remoti Screening,2,2026-03-19,2026-03-22,3,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Test Sent,3,2026-03-22,2026-03-28,6,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Test Reviewed,4,2026-03-28,2026-03-29,1,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Sezzle Prescreening,5,2026-03-29,2026-03-31,2,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Sezzle Interview,6,2026-03-31,2026-04-09,9,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Offer,7,2026-04-09,2026-04-11,2,Hired
CAND-0203,Valentina C,SRE,Senior,Engineering,remoti,Hired,8,2026-04-11,2026-04-14,3,Hired
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,CV Sent,1,2025-05-30,2025-06-04,5,Dropped
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,Remoti Screening,2,2025-06-04,2025-06-07,3,Dropped
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,Test Sent,3,2025-06-07,2025-06-10,3,Dropped
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,Test Reviewed,4,2025-06-10,2025-06-16,6,Dropped
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,Sezzle Prescreening,5,2025-06-16,2025-06-19,3,Dropped
CAND-0204,Camila P,SRE,Senior,Engineering,remoti,Sezzle Interview,6,2025-06-19,2025-06-22,3,Dropped
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2024-07-06,2024-07-07,1,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2024-07-07,2024-07-14,7,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2024-07-14,2024-07-22,8,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2024-07-22,2024-07-24,2,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Sezzle Prescreening,5,2024-07-24,2024-07-31,7,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Sezzle Interview,6,2024-07-31,2024-08-04,4,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Offer,7,2024-08-04,2024-08-06,2,Hired
CAND-0205,Diego L,Mobile Engineer,Mid,Engineering,client,Hired,8,2024-08-06,2024-08-07,1,Hired
CAND-0206,Sofia R,IT Vendor Manager,Senior,Operations,client,CV Sent,1,2024-03-15,2024-03-19,4,Dropped
CAND-0206,Sofia R,IT Vendor Manager,Senior,Operations,client,Remoti Screening,2,2024-03-19,2024-03-23,4,Dropped
CAND-0206,Sofia R,IT Vendor Manager,Senior,Operations,client,Test Sent,3,2024-03-23,2024-04-02,10,Dropped
CAND-0206,Sofia R,IT Vendor Manager,Senior,Operations,client,Test Reviewed,4,2024-04-02,2024-04-05,3,Dropped
CAND-0207,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-05-24,2025-05-26,2,Dropped
CAND-0207,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-05-26,2025-06-01,6,Dropped
CAND-0207,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2025-06-01,2025-06-06,5,Dropped
CAND-0208,Juan S,Data Engineer,Mid,Engineering,client,CV Sent,1,2024-01-14,2024-01-17,3,Dropped
CAND-0209,Andres M,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2024-03-06,2024-03-08,2,Dropped
CAND-0209,Andres M,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-03-08,2024-03-10,2,Dropped
CAND-0210,Valentina C,Product Designer,Mid,Product,remoti,CV Sent,1,2026-02-08,2026-02-09,1,Dropped
CAND-0210,Valentina C,Product Designer,Mid,Product,remoti,Remoti Screening,2,2026-02-09,2026-02-15,6,Dropped
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,CV Sent,1,2024-05-17,2024-05-19,2,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-05-19,2024-05-23,4,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Test Sent,3,2024-05-23,2024-05-31,8,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-05-31,2024-06-06,6,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-06-06,2024-06-11,5,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-06-11,2024-06-15,4,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Offer,7,2024-06-15,2024-06-18,3,Hired
CAND-0211,Diego L,Data Engineer,Mid,Engineering,remoti,Hired,8,2024-06-18,2024-06-21,3,Hired
CAND-0212,Diego L,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-02-24,2025-02-25,1,Dropped
CAND-0212,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-02-25,2025-02-28,3,Dropped
CAND-0212,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2025-02-28,2025-03-09,9,Dropped
CAND-0212,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Test Reviewed,4,2025-03-09,2025-03-10,1,Dropped
CAND-0213,Valentina C,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2026-01-02,2026-01-04,2,Dropped
CAND-0213,Valentina C,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2026-01-04,2026-01-09,5,Dropped
CAND-0213,Valentina C,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2026-01-09,2026-01-15,6,Dropped
CAND-0213,Valentina C,Junior Software Engineer,Junior,Engineering,remoti,Test Reviewed,4,2026-01-15,2026-01-17,2,Dropped
CAND-0214,Andres M,IT Operations,Junior,Operations,remoti,CV Sent,1,2024-04-18,2024-04-20,2,Dropped
CAND-0214,Andres M,IT Operations,Junior,Operations,remoti,Remoti Screening,2,2024-04-20,2024-04-22,2,Dropped
CAND-0214,Andres M,IT Operations,Junior,Operations,remoti,Test Sent,3,2024-04-22,2024-04-27,5,Dropped
CAND-0215,Juan S,Product Manager,Mid,Product,remoti,CV Sent,1,2025-08-27,2025-08-30,3,Dropped
CAND-0215,Juan S,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-08-30,2025-09-01,2,Dropped
CAND-0216,Sofia R,IT Vendor Manager,Senior,Operations,client,CV Sent,1,2024-12-09,2024-12-10,1,Dropped
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2024-02-04,2024-02-08,4,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-02-08,2024-02-11,3,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Sent,3,2024-02-11,2024-02-15,4,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-02-15,2024-02-19,4,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-02-19,2024-02-21,2,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-02-21,2024-03-04,12,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Offer,7,2024-03-04,2024-03-08,4,Hired
CAND-0217,Juan S,Mobile Engineer,Mid,Engineering,remoti,Hired,8,2024-03-08,2024-03-11,3,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2024-07-27,2024-08-01,5,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2024-08-01,2024-08-07,6,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2024-08-07,2024-08-15,8,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Test Reviewed,4,2024-08-15,2024-08-18,3,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Sezzle Prescreening,5,2024-08-18,2024-08-26,8,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Sezzle Interview,6,2024-08-26,2024-09-07,12,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Offer,7,2024-09-07,2024-09-12,5,Hired
CAND-0218,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Hired,8,2024-09-12,2024-09-13,1,Hired
CAND-0219,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-05-02,2025-05-07,5,Dropped
CAND-0219,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-05-07,2025-05-13,6,Dropped
CAND-0219,Valentina C,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2025-05-13,2025-05-17,4,Dropped
CAND-0220,Juan S,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2024-08-16,2024-08-21,5,Dropped
CAND-0220,Juan S,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2024-08-21,2024-08-26,5,Dropped
CAND-0220,Juan S,IT Vendor Manager,Senior,Operations,remoti,Test Sent,3,2024-08-26,2024-08-30,4,Dropped
CAND-0221,Sofia R,Fraud Ops,Junior,Operations,client,CV Sent,1,2024-12-30,2025-01-04,5,Dropped
CAND-0221,Sofia R,Fraud Ops,Junior,Operations,client,Remoti Screening,2,2025-01-04,2025-01-10,6,Dropped
CAND-0221,Sofia R,Fraud Ops,Junior,Operations,client,Test Sent,3,2025-01-10,2025-01-19,9,Dropped
CAND-0221,Sofia R,Fraud Ops,Junior,Operations,client,Test Reviewed,4,2025-01-19,2025-01-21,2,Dropped
CAND-0221,Sofia R,Fraud Ops,Junior,Operations,client,Sezzle Prescreening,5,2025-01-21,2025-01-23,2,Dropped
CAND-0222,Valentina C,SRE,Senior,Engineering,client,CV Sent,1,2024-07-29,2024-07-31,2,Dropped
CAND-0222,Valentina C,SRE,Senior,Engineering,client,Remoti Screening,2,2024-07-31,2024-08-03,3,Dropped
CAND-0222,Valentina C,SRE,Senior,Engineering,client,Test Sent,3,2024-08-03,2024-08-10,7,Dropped
CAND-0223,Camila P,IT Operations,Junior,Operations,client,CV Sent,1,2024-03-19,2024-03-22,3,Dropped
CAND-0223,Camila P,IT Operations,Junior,Operations,client,Remoti Screening,2,2024-03-22,2024-03-29,7,Dropped
CAND-0223,Camila P,IT Operations,Junior,Operations,client,Test Sent,3,2024-03-29,2024-04-01,3,Dropped
CAND-0223,Camila P,IT Operations,Junior,Operations,client,Test Reviewed,4,2024-04-01,2024-04-04,3,Dropped
CAND-0224,Juan S,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2025-12-29,2026-01-03,5,Dropped
CAND-0224,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2026-01-03,2026-01-09,6,Dropped
CAND-0224,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2026-01-09,2026-01-14,5,Dropped
CAND-0224,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2026-01-14,2026-01-21,7,Dropped
CAND-0225,Juan S,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-12-23,2025-12-28,5,Dropped
CAND-0225,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-12-28,2026-01-03,6,Dropped
CAND-0226,Sofia R,Product Manager,Mid,Product,client,CV Sent,1,2024-05-28,2024-05-31,3,Dropped
CAND-0226,Sofia R,Product Manager,Mid,Product,client,Remoti Screening,2,2024-05-31,2024-06-03,3,Dropped
CAND-0226,Sofia R,Product Manager,Mid,Product,client,Test Sent,3,2024-06-03,2024-06-10,7,Dropped
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,CV Sent,1,2024-10-02,2024-10-04,2,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Remoti Screening,2,2024-10-04,2024-10-06,2,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Test Sent,3,2024-10-06,2024-10-09,3,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Test Reviewed,4,2024-10-09,2024-10-10,1,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Sezzle Prescreening,5,2024-10-10,2024-10-17,7,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Sezzle Interview,6,2024-10-17,2024-10-22,5,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Offer,7,2024-10-22,2024-10-27,5,Hired
CAND-0227,Valentina C,Product Manager,Mid,Product,remoti,Hired,8,2024-10-27,2024-10-29,2,Hired
CAND-0228,Diego L,Junior Software Engineer,Junior,Engineering,client,CV Sent,1,2025-08-18,2025-08-20,2,Dropped
CAND-0228,Diego L,Junior Software Engineer,Junior,Engineering,client,Remoti Screening,2,2025-08-20,2025-08-22,2,Dropped
CAND-0228,Diego L,Junior Software Engineer,Junior,Engineering,client,Test Sent,3,2025-08-22,2025-08-24,2,Dropped
CAND-0228,Diego L,Junior Software Engineer,Junior,Engineering,client,Test Reviewed,4,2025-08-24,2025-08-27,3,Dropped
CAND-0228,Diego L,Junior Software Engineer,Junior,Engineering,client,Sezzle Prescreening,5,2025-08-27,2025-08-29,2,Dropped
CAND-0229,Camila P,Product Designer,Mid,Product,client,CV Sent,1,2024-04-09,2024-04-12,3,Dropped
CAND-0229,Camila P,Product Designer,Mid,Product,client,Remoti Screening,2,2024-04-12,2024-04-18,6,Dropped
CAND-0229,Camila P,Product Designer,Mid,Product,client,Test Sent,3,2024-04-18,2024-04-20,2,Dropped
CAND-0229,Camila P,Product Designer,Mid,Product,client,Test Reviewed,4,2024-04-20,2024-04-26,6,Dropped
CAND-0230,Andres M,Junior Software Engineer,Junior,Engineering,client,CV Sent,1,2025-02-27,2025-03-04,5,Dropped
CAND-0230,Andres M,Junior Software Engineer,Junior,Engineering,client,Remoti Screening,2,2025-03-04,2025-03-11,7,Dropped
CAND-0230,Andres M,Junior Software Engineer,Junior,Engineering,client,Test Sent,3,2025-03-11,2025-03-17,6,Dropped
CAND-0230,Andres M,Junior Software Engineer,Junior,Engineering,client,Test Reviewed,4,2025-03-17,2025-03-18,1,Dropped
CAND-0231,Sofia R,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2024-11-01,2024-11-06,5,Dropped
CAND-0231,Sofia R,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2024-11-06,2024-11-08,2,Dropped
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2025-02-15,2025-02-19,4,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-02-19,2025-02-26,7,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Test Sent,3,2025-02-26,2025-03-08,10,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Test Reviewed,4,2025-03-08,2025-03-11,3,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2025-03-11,2025-03-15,4,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2025-03-15,2025-03-18,3,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Offer,7,2025-03-18,2025-03-23,5,Hired
CAND-0232,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Hired,8,2025-03-23,2025-03-25,2,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2024-04-01,2024-04-04,3,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-04-04,2024-04-09,5,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2024-04-09,2024-04-14,5,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-04-14,2024-04-21,7,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-04-21,2024-04-27,6,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-04-27,2024-05-08,11,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Offer,7,2024-05-08,2024-05-13,5,Hired
CAND-0233,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Hired,8,2024-05-13,2024-05-14,1,Hired
CAND-0234,Juan S,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-08-11,2025-08-16,5,Dropped
CAND-0234,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-08-16,2025-08-23,7,Dropped
CAND-0234,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2025-08-23,2025-08-27,4,Dropped
CAND-0235,Andres M,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2025-03-13,2025-03-14,1,Dropped
CAND-0235,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-03-14,2025-03-19,5,Dropped
CAND-0236,Juan S,Sr Software Engineer,Senior,Engineering,client,CV Sent,1,2024-03-13,2024-03-14,1,Dropped
CAND-0236,Juan S,Sr Software Engineer,Senior,Engineering,client,Remoti Screening,2,2024-03-14,2024-03-19,5,Dropped
CAND-0236,Juan S,Sr Software Engineer,Senior,Engineering,client,Test Sent,3,2024-03-19,2024-03-25,6,Dropped
CAND-0236,Juan S,Sr Software Engineer,Senior,Engineering,client,Test Reviewed,4,2024-03-25,2024-04-01,7,Dropped
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,CV Sent,1,2024-06-04,2024-06-09,5,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Remoti Screening,2,2024-06-09,2024-06-11,2,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Test Sent,3,2024-06-11,2024-06-14,3,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Test Reviewed,4,2024-06-14,2024-06-21,7,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Sezzle Prescreening,5,2024-06-21,2024-06-25,4,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Sezzle Interview,6,2024-06-25,2024-07-02,7,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Offer,7,2024-07-02,2024-07-07,5,Hired
CAND-0237,Sofia R,IT Operations,Junior,Operations,remoti,Hired,8,2024-07-07,2024-07-09,2,Hired
CAND-0238,Andres M,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-12-02,2025-12-06,4,Dropped
CAND-0239,Diego L,Junior Software Engineer,Junior,Engineering,client,CV Sent,1,2025-01-20,2025-01-21,1,Dropped
CAND-0239,Diego L,Junior Software Engineer,Junior,Engineering,client,Remoti Screening,2,2025-01-21,2025-01-25,4,Dropped
CAND-0239,Diego L,Junior Software Engineer,Junior,Engineering,client,Test Sent,3,2025-01-25,2025-02-03,9,Dropped
CAND-0239,Diego L,Junior Software Engineer,Junior,Engineering,client,Test Reviewed,4,2025-02-03,2025-02-09,6,Dropped
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,CV Sent,1,2024-11-28,2024-12-01,3,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Remoti Screening,2,2024-12-01,2024-12-07,6,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Test Sent,3,2024-12-07,2024-12-12,5,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Test Reviewed,4,2024-12-12,2024-12-19,7,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Sezzle Prescreening,5,2024-12-19,2024-12-24,5,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Sezzle Interview,6,2024-12-24,2025-01-01,8,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Offer,7,2025-01-01,2025-01-07,6,Hired
CAND-0240,Diego L,Sr AI Engineer,Senior,Engineering,client,Hired,8,2025-01-07,2025-01-08,1,Hired
CAND-0241,Camila P,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2024-02-03,2024-02-05,2,Dropped
CAND-0241,Camila P,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2024-02-05,2024-02-08,3,Dropped
CAND-0241,Camila P,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2024-02-08,2024-02-13,5,Dropped
CAND-0242,Diego L,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-10-16,2025-10-17,1,Dropped
CAND-0242,Diego L,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-10-17,2025-10-20,3,Dropped
CAND-0242,Diego L,Sr Software Engineer,Senior,Engineering,remoti,Test Sent,3,2025-10-20,2025-10-29,9,Dropped
CAND-0243,Andres M,Sr Software Engineer,Senior,Engineering,client,CV Sent,1,2024-09-25,2024-09-26,1,Dropped
CAND-0243,Andres M,Sr Software Engineer,Senior,Engineering,client,Remoti Screening,2,2024-09-26,2024-10-01,5,Dropped
CAND-0244,Juan S,Product Manager,Mid,Product,remoti,CV Sent,1,2025-11-02,2025-11-06,4,Dropped
CAND-0244,Juan S,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-11-06,2025-11-13,7,Dropped
